Regularizer	FC1	FC2	genre	variant	epoch	train_loss	train_accuracy	train_fscore	test_loss	test_accuracy	test_fscore
L1=1e-5	256	256	Music	VGG w/17 frozen layers	3	1.82344749696	0.0464867380087	0.0851211269382	0.917799535902	0.0448016257872	0.0822004895317
L1=1e-5	256	256	Music	VGG w/17 frozen layers	4	1.82420017581	0.0464867379754	0.0854414518307	0.917617699661	0.0448016257872	0.0823822894158
L1=1e-5	256	256	Music	VGG w/17 frozen layers	5	1.82340453797	0.0464867379844	0.0855871480432	0.917447040565	0.0448016257872	0.0825529472623
L1=1e-5	256	256	Music	VGG w/17 frozen layers	6	1.82381384366	0.0464867379733	0.0858268349801	0.917287250228	0.0448016257872	0.0827127725358
L1=1e-5	256	256	Music	VGG w/17 frozen layers	7	1.82232404006	0.0464867380021	0.0858825606321	0.917139227743	0.0448016257872	0.0828607545744
L1=1e-5	256	256	Music	VGG w/17 frozen layers	8	1.82092093172	0.0464867379667	0.0859374984274	0.91700100659	0.0448016257872	0.0829990064459
L1=1e-5	256	256	Music	VGG w/17 frozen layers	9	1.82201424039	0.0464867380132	0.0861945679794	0.916874777703	0.0448016257872	0.083125219791
L1=1e-5	256	256	Music	VGG w/17 frozen layers	10	1.82180786812	0.0464867380329	0.0863238592725	0.916760967464	0.0448016257872	0.0832390579441
L1=1e-5	1024	256	Mystery	base	1	1.89434714485	0.209539320612	0.0505563863974	NaN	0.0457715578929	NaN
L1=1e-5	1024	256	Mystery	base	2	NaN	0.00628199162401	NaN	NaN	0.0	NaN
L1=1e-5	1024	256	Mystery	base	3	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	1024	256	Mystery	base	4	1.89316478727	0.0	0.0505821982592	NaN	0.0	NaN
L1=1e-5	1024	256	Mystery	base	5	1.89290577133	0.0	0.0505670638869	NaN	0.0	NaN
L1=1e-5	1024	256	Mystery	base	6	1.89247533898	0.0	0.0505419115699	NaN	0.0	NaN
L1=1e-5	1024	256	Mystery	base	7	1.89334583061	0.0	0.0505927782934	NaN	0.0	NaN
L1=1e-5	1024	256	Mystery	base	8	1.89340287824	0.0	0.0505961116471	NaN	0.0	NaN
L1=1e-5	1024	256	Mystery	base	9	1.89268640367	0.0	0.0505542458016	NaN	0.0	NaN
L1=1e-5	1024	256	Mystery	base	10	1.8928899105	0.0	0.0505661355299	NaN	0.0	NaN
L1=1e-5	1024	64	Mystery	base	1	1.89206048369	0.350721265583	0.052271996582	NaN	0.0775483811432	NaN
L1=1e-5	1024	64	Mystery	base	2	1.88598307642	0.451931130958	0.0544771173375	NaN	0.703570274232	NaN
L1=1e-5	1024	64	Mystery	base	3	1.88353431169	0.648813401233	0.0562080148153	NaN	0.546164149231	NaN
L1=1e-5	1024	64	Mystery	base	4	1.88027881913	0.71879944154	0.059427401437	NaN	0.781164842009	NaN
L1=1e-5	1024	64	Mystery	base	5	1.87063833239	0.822103303435	0.0710525566122	NaN	0.769941342523	NaN
L1=1e-5	1024	64	Mystery	base	6	NaN	0.210563052583	NaN	NaN	0.0	NaN
L1=1e-5	1024	64	Mystery	base	7	1.8928359428	0.0	0.0505629819842	NaN	0.0	NaN
L1=1e-5	1024	64	Mystery	base	8	1.89249740523	0.0	0.0505431996404	NaN	0.0	NaN
L1=1e-5	1024	64	Mystery	base	9	1.89156322439	0.0	0.0504886128976	NaN	0.0	NaN
L1=1e-5	1024	64	Mystery	base	10	1.89324476034	0.0	0.0505868718181	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	base	1	1.90244495983	0.297487203335	0.0507611171448	NaN	0.0326081936141	NaN
L1=1e-5	256	256	Mystery	base	2	1.89007600997	0.0681247090915	0.0519759241889	NaN	0.124428432867	NaN
L1=1e-5	256	256	Mystery	base	3	NaN	0.207259190321	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	base	4	1.89178340412	0.0	0.0505014785809	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	base	5	1.89242990247	0.0	0.0505392569312	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	base	6	1.89470384452	0.0	0.0506721342346	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	base	7	1.89310918753	0.0	0.0505789492312	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	base	8	1.89220493154	0.0	0.0505261102267	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	base	9	1.89316021727	0.0	0.0505819309137	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	base	10	1.89301776039	0.0	0.0505736077734	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	LR decay	1	1.90876319026	0.0775709632342	0.0500546582628	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	2	1.88939403536	0.0268031642292	0.0519273077876	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	3	1.89051718853	0.0268031642403	0.0520100146511	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	4	1.88906041638	0.0268031642468	0.0519873150182	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	5	1.88972850029	0.0268031642403	0.052017159855	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	6	1.8886898938	0.0268031642579	0.0519933903228	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	7	1.88835765587	0.0268031642534	0.0519862987742	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	8	1.88975733808	0.0268031642612	0.0520264368808	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	9	1.88977031271	0.0268031642579	0.0520268328339	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	LR decay	10	1.88738974838	0.0268031642514	0.0519586632124	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	1	1.89990063938	0.0965565378913	0.0508425293425	NaN	0.0273428479035	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	2	1.8902942841	0.0296882270491	0.0524232347367	NaN	0.0277585330913	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	3	NaN	0.000697999069335	NaN	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	4	1.89183581567	0.0	0.050504541904	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	5	1.89180064148	0.0	0.0505024853589	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	6	1.89213277179	0.0	0.0505218934432	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	7	1.89296937257	0.0	0.0505707803765	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	8	1.89333138445	0.0	0.0505919344175	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	9	1.89180619487	0.0	0.0505028094204	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	Reduce LR on Plateau	10	1.89381847141	0.0	0.0506203952721	NaN	0.0	NaN
L1=1e-5	256	4	Mystery	base	1	1.89276029326	0.410702652392	0.0509701366849	NaN	0.0271580989312	NaN
L1=1e-5	256	4	Mystery	base	2	1.89201604309	0.0268031642534	0.0506448992384	NaN	0.027065724445	NaN
L1=1e-5	256	4	Mystery	base	3	1.89198054915	0.0268031642579	0.0507372469358	NaN	0.027065724445	NaN
L1=1e-5	256	4	Mystery	base	4	1.89311795975	0.0268031642579	0.0508758911765	NaN	0.027065724445	NaN
L1=1e-5	256	4	Mystery	base	5	1.89157071058	0.0268031642612	0.0508676374736	NaN	0.027065724445	NaN
L1=1e-5	256	4	Mystery	base	6	1.89111545215	0.0268031642546	0.0509139026044	NaN	0.027065724445	NaN
L1=1e-5	256	4	Mystery	base	7	NaN	0.00814332247557	NaN	NaN	0.0	NaN
L1=1e-5	256	4	Mystery	base	8	1.89186763475	0.0	0.0505064008921	NaN	0.0	NaN
L1=1e-5	256	4	Mystery	base	9	1.89255778289	0.0	0.0505467291008	NaN	0.0	NaN
L1=1e-5	256	4	Mystery	base	10	1.89268832187	0.0	0.0505543567597	NaN	0.0	NaN
L1=1e-5	256	64	Mystery	base	1	1.89285146775	0.146765937647	0.0518086273773	NaN	0.0310378273502	NaN
L1=1e-5	256	64	Mystery	base	2	1.88768188828	0.231316891977	0.0550655866932	NaN	0.62228072633	NaN
L1=1e-5	256	64	Mystery	base	3	1.87746732498	0.697906002126	0.0621871735181	NaN	0.722414669457	NaN
L1=1e-5	256	64	Mystery	base	4	1.84605985084	0.857235923502	0.0837530904269	NaN	0.934367927127	NaN
L1=1e-5	256	64	Mystery	base	5	1.82538998695	0.88711028337	0.0947285322602	NaN	0.751327883608	NaN
L1=1e-5	256	64	Mystery	base	6	1.81426044178	0.852861795757	0.103106776985	NaN	0.732021615434	NaN
L1=1e-5	256	64	Mystery	base	7	1.78627014722	0.904792926771	0.113692901305	NaN	0.922821116648	NaN
L1=1e-5	256	64	Mystery	base	8	1.75898562078	0.939925546283	0.132157609465	NaN	0.764814557779	NaN
L1=1e-5	256	64	Mystery	base	9	1.75933065228	0.942671009373	0.132100197788	NaN	0.951041522106	NaN
L1=1e-5	256	64	Mystery	base	10	1.682991408	0.954211261096	0.16988967017	NaN	0.92956445443	NaN
L1=1e-5	256	64	Mystery	LR decay	1	1.89804616656	0.0809213587559	0.0504325309347	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	2	1.8886543396	0.0268031642292	0.0519225048285	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	3	1.8899007298	0.0268031642579	0.0520030588095	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	4	1.88906882612	0.0268031642436	0.0519949011349	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	5	1.88770904541	0.0268031642645	0.0519643997053	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	6	1.8869432327	0.0268031642605	0.0519476268291	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	7	1.88936302421	0.0268031642645	0.0520187932615	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	8	1.88999205473	0.0268031642514	0.052036805331	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	9	1.88863829805	0.0268031642468	0.0519981391059	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	LR decay	10	1.8892817822	0.0268031642579	0.0520165368668	NaN	0.027065724445	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	1	1.89579478217	0.10139599812	0.0505612171552	NaN	0.0279894693067	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	2	1.89318626964	0.0278734294865	0.0507662842542	NaN	0.0272504734173	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	3	1.89225589897	0.0277338296373	0.0513351272183	NaN	0.0272504734173	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	4	1.88745357611	0.374918566613	0.0559750613874	NaN	0.256200637405	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	5	NaN	0.0132154490461	NaN	NaN	0.0	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	6	1.89198684841	0.0	0.050513365811	NaN	0.0	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	7	1.89245317384	0.0	0.0505406167329	NaN	0.0	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	8	1.89274471974	0.0	0.0505576526435	NaN	0.0	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	9	1.89104521877	0.0	0.050458341414	NaN	0.0	NaN
L1=1e-5	256	64	Mystery	Reduce LR on Plateau	10	NaN	0.0	NaN	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	1	1.92281631475	0.159143787807	0.0505413959696	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	2	1.89247031677	0.0268031642403	0.0506670364679	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	3	1.89274391145	0.0268031642579	0.0507666453067	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	4	1.89208413632	0.0268031642645	0.0508077111288	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	5	1.8903039845	0.0268031642468	0.0507910740527	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	6	1.89359496149	0.0268031642579	0.051027081125	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	7	1.89199841353	0.0268031642612	0.0510068563846	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	8	1.89191839736	0.0268031642579	0.0510604072596	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	9	1.89122603844	0.0268031642546	0.0510819599587	NaN	0.027065724445	NaN
L1=1e-5	4096	4096	Mystery	base	10	NaN	0.0223359702187	NaN	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	11	1.89222933049	0.0	0.0505275352028	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	12	1.89239827932	0.0	0.0505374080774	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	13	1.89277013403	0.0	0.050559135221	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	14	1.89432391495	0.0	0.0506499314014	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	15	1.89255634541	0.0	0.0505466443798	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	16	1.89093723133	0.0	0.050452033568	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	17	1.89242938327	0.0	0.0505392238525	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	18	1.89197411184	0.0	0.0505126216644	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	19	1.89318773172	0.0	0.0505835395984	NaN	0.0	NaN
L1=1e-5	4096	4096	Mystery	base	20	1.89270277449	0.0	0.0505551987412	NaN	0.0	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	1	1.8958152222	0.120428106098	0.0506725637798	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	2	1.89237232565	0.0268031642645	0.0506654599684	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	3	1.89269494792	0.0268031642546	0.0507661987417	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	4	1.89160766806	0.0268031642612	0.0507880766349	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	5	1.89162989444	0.0268031642468	0.0508639338975	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	6	1.89288277309	0.0268031642579	0.0509931807465	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	7	1.89151036039	0.0268031642546	0.0509860793641	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	8	1.89094820571	0.0268031642514	0.0510187645923	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	9	1.89001389149	0.0268031642468	0.0510306470148	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/16 frozen layers	10	1.89033816377	0.0268031641716	0.0510977224063	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	1	1.89412899128	0.101489064666	0.0505541686275	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	2	1.89151730388	0.0268031642579	0.0506072394127	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	3	1.89176880476	0.0268031642468	0.0507001577865	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	4	1.89374491202	0.0268031642645	0.0508802730093	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	5	1.89275962012	0.0268031642468	0.0508951630546	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	6	1.89187339634	0.0268031642579	0.0509161038512	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	7	1.89205009248	0.0268031642468	0.0509873395849	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	8	1.89192519104	0.0268031642534	0.0510390036269	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	9	1.89058437471	0.0268031642645	0.0510308575355	NaN	0.027065724445	NaN
L1=1e-5	256	256	Mystery	VGG w/17 frozen layers	10	1.89060475601	0.0268031642612	0.0510862071509	NaN	0.027065724445	NaN
L1=1e-5	1024	256	Romance	base	1	1.67035466713	0.535086086397	0.176603159712	0.857996916265	0.652533370286	0.177448686
L1=1e-5	1024	256	Romance	base	2	1.62086243108	0.709492787709	0.205117553199	0.853474186808	0.555078287259	0.175716191769
L1=1e-5	1024	256	Romance	base	3	1.59579560563	0.755467659088	0.218139647941	0.860450446617	0.806844949031	0.180575610805
L1=1e-5	1024	256	Romance	base	4	1.5803379644	0.75100046394	0.225115496694	0.85065985379	0.741813311147	0.184454387122
L1=1e-5	1024	256	Romance	base	5	1.55902850504	0.768776174028	0.234142869413	0.846083514749	0.756362292586	0.185642214904
L1=1e-5	1024	256	Romance	base	6	1.53250352105	0.779199627534	0.247354974982	0.845954665391	0.716456514336	0.185709054013
L1=1e-5	1024	256	Romance	base	7	1.49787351636	0.804792927098	0.263943289049	0.842405986882	0.777746986293	0.188021295571
L1=1e-5	1024	256	Romance	base	8	1.46790637281	0.822522103038	0.278415581053	0.84708069057	0.809708558328	0.183698540014
L1=1e-5	1024	256	Romance	base	9	1.4401764065	0.830339692636	0.293024544346	0.848381536455	0.802826658638	0.18134004598
L1=1e-5	1024	256	Romance	base	10	1.40522957522	0.844625406617	0.308667388435	0.850091357428	0.833818299265	0.180715335584
L1=1e-5	1024	64	Romance	base	1	1.66311404773	0.577757095747	0.177359326178	0.857934163515	0.586993672097	0.171355293477
L1=1e-5	1024	64	Romance	base	2	1.63089981434	0.694881339665	0.197730370536	0.862062691478	0.750265576499	0.182035030742
L1=1e-5	1024	64	Romance	base	3	1.59178697121	0.740763145838	0.217067925716	0.847406453764	0.752852062112	0.181858713499
L1=1e-5	1024	64	Romance	base	4	1.55734805197	0.772452303608	0.23304758241	0.841254555903	0.757286037269	0.183474271961
L1=1e-5	1024	64	Romance	base	5	1.51213227484	0.799488133988	0.255985254524	0.846451098448	0.748926146675	0.18422627196
L1=1e-5	1024	64	Romance	base	6	1.48725412305	0.815867845415	0.26759928484	0.845743673436	0.820701122003	0.178319560738
L1=1e-5	1024	64	Romance	base	7	1.44180407616	0.837040483441	0.290976019142	0.856110345144	0.830261881481	0.173137873234
L1=1e-5	1024	64	Romance	base	8	1.39675259571	0.851465797258	0.310886058884	0.842533112998	0.810586115542	0.181002503194
L1=1e-5	1024	64	Romance	base	9	1.36015163697	0.860167520082	0.331910052373	0.881038330666	0.87594106505	0.148366890659
L1=1e-5	1024	64	Romance	base	10	1.30306293562	0.877105629966	0.360569127882	0.874694858108	0.865779871572	0.153981385738
L1=1e-5	256	256	Romance	BCE loss	1	1.36914129662	0.556165658224	0.151661606342	0.6213775533	0.702692716302	0.144399677689
L1=1e-5	256	256	Romance	BCE loss	2	1.29364090369	0.603629595233	0.161548322837	0.572618151671	0.72620202274	0.149734744019
L1=1e-5	256	256	Romance	BCE loss	3	1.26427923629	0.640716612039	0.168598257629	0.609721924242	0.668976028936	0.153501654102
L1=1e-5	256	256	Romance	BCE loss	4	1.22893320327	0.642159143721	0.176250160639	0.640075104181	0.620433236343	0.157102807436
L1=1e-5	256	256	Romance	BCE loss	5	1.18418466516	0.671521637999	0.185346788601	0.609170582056	0.663294997811	0.155501500125
L1=1e-5	256	256	Romance	BCE loss	6	1.12138980273	0.693438808537	0.200829775681	0.535589624996	0.740797191959	0.159594104374
L1=1e-5	256	256	Romance	BCE loss	7	1.06174804624	0.72261516968	0.219144816595	0.617916551959	0.657798715818	0.155468431817
L1=1e-5	256	256	Romance	BCE loss	8	1.00249398029	0.739274080752	0.237052901467	0.80201153859	0.47291118219	0.157331227059
L1=1e-5	256	256	Romance	BCE loss	9	0.917229839789	0.763890180986	0.259283540693	0.501090716471	0.7755299984	0.155861726917
L1=1e-5	256	256	Romance	BCE loss	10	0.806641093794	0.800418798626	0.299995476292	0.657852419821	0.652025310678	0.161037679336
NoReg	256	256	Romance	BCE loss No Reg	1	1.36639086416	0.549976733309	0.152254970314	0.653116895345	0.58800979169	0.151396937016
NoReg	256	256	Romance	BCE loss No Reg	2	1.28675402948	0.62089343806	0.163986328083	0.662771052048	0.574292180381	0.155259968877
NoReg	256	256	Romance	BCE loss No Reg	3	1.25194048844	0.630572358421	0.170610957823	0.632426389717	0.61812387434	0.156211454141
NoReg	256	256	Romance	BCE loss No Reg	4	1.21002012838	0.647138203943	0.179577567014	0.693611963184	0.558634705268	0.154227705772
NoReg	256	256	Romance	BCE loss No Reg	5	1.16723439682	0.673382967824	0.18989034265	0.658127879462	0.602466399141	0.154513237569
NoReg	256	256	Romance	BCE loss No Reg	6	1.09987883108	0.694834806471	0.204438069913	0.513115282834	0.749803704049	0.15546142878
NoReg	256	256	Romance	BCE loss No Reg	7	1.03335163699	0.726198231547	0.223357008594	0.703530042272	0.57895709198	0.156335543962
NoReg	256	256	Romance	BCE loss No Reg	8	0.952031532594	0.748115402008	0.247383714754	0.525745481681	0.741628562042	0.160133412351
NoReg	256	256	Romance	BCE loss No Reg	9	0.864242825923	0.778268961792	0.275159338501	0.496659525432	0.763428940665	0.153999249722
NoReg	256	256	Romance	BCE loss No Reg	10	0.768634717561	0.804839459449	0.308078262278	0.475212538171	0.797238002762	0.155537597525
L1=1e-4	256	256	Romance	regularizer L1	1	1.79544314268	0.0853420195988	0.139898925233	0.863829592957	0.0805967391769	0.136170911965
L1=1e-4	256	256	Romance	regularizer L1	2	1.71430449497	0.0811540249442	0.139869838769	0.863089136893	0.0805967391769	0.136911361265
L1=1e-4	256	256	Romance	regularizer L1	3	1.71243907286	0.0811540250988	0.140421848696	0.862422829302	0.0805967391769	0.137577639395
L1=1e-4	256	256	Romance	regularizer L1	4	1.71365893251	0.0811540250968	0.14145941273	0.86185130346	0.0805967391769	0.138149160587
L1=1e-4	256	256	Romance	regularizer L1	5	1.71136617517	0.0811540250836	0.141746514362	0.861315572407	0.0805967391769	0.138684893623
L1=1e-4	256	256	Romance	regularizer L1	6	1.70949879562	0.0811540250877	0.142076544521	0.860821137026	0.0805967391769	0.139179341049
L1=1e-4	256	256	Romance	regularizer L1	7	1.70937040988	0.0811540251231	0.142662533022	0.860371198449	0.0805967391769	0.139629281051
L1=1e-4	256	256	Romance	regularizer L1	8	1.70915362878	0.081154025121	0.1431679593	0.859947163997	0.0805967391769	0.140053325743
L1=1e-4	256	256	Romance	regularizer L1	9	1.70785768163	0.081154025121	0.143454452836	0.859568987244	0.0805967391769	0.140431484001
L1=1e-4	256	256	Romance	regularizer L1	10	1.70767335806	0.0811540251342	0.143881054976	0.859214924507	0.0805967391769	0.140785536795
L1=1e-6	256	256	Romance	regularizer L1	1	1.63364918978	0.620614238787	0.186339766461	0.828160843375	0.667544223996	0.183284867685
L1=1e-6	256	256	Romance	regularizer L1	2	1.58287625878	0.723731967692	0.211726750742	0.824867778934	0.734654288111	0.186622111355
L1=1e-6	256	256	Romance	regularizer L1	3	1.55455058917	0.748208468767	0.226730665974	0.831320628658	0.7916955333	0.181512940141
L1=1e-6	256	256	Romance	regularizer L1	4	1.54266022244	0.744485806675	0.231680191233	0.829010332957	0.764398872704	0.183435455297
L1=1e-6	256	256	Romance	regularizer L1	5	1.53031614028	0.786551883555	0.238252158582	0.82456276214	0.723246039136	0.186855833852
L1=1e-6	256	256	Romance	regularizer L1	6	1.51075552939	0.78292228942	0.248154355222	0.825704344816	0.726063460898	0.185666037573
L1=1e-6	256	256	Romance	regularizer L1	7	1.49218758239	0.800604932227	0.256699749245	0.845626569368	0.843379058809	0.168244915108
L1=1e-6	256	256	Romance	regularizer L1	8	1.47614290366	0.8116333176	0.263796570423	0.825908300365	0.733176296399	0.184941917528
L1=1e-6	256	256	Romance	regularizer L1	9	1.45237854358	0.82503489946	0.275860252674	0.828832584431	0.772804951171	0.182025100576
L1=1e-6	256	256	Romance	regularizer L1	10	1.45185780086	0.81302931524	0.276361148459	0.836163933734	0.835896725203	0.175063866023
NoReg	256	256	Romance	regularizer	1	1.62049642512	0.613401581305	0.186217047874	0.817845138068	0.769063784368	0.18215485789
NoReg	256	256	Romance	regularizer	2	1.58685442495	0.662261516957	0.204128372065	0.814368785867	0.768694286536	0.185631216947
NoReg	256	256	Romance	regularizer	3	1.55322140712	0.754769659403	0.220826844336	0.815409797184	0.738995889187	0.184590199442
NoReg	256	256	Romance	regularizer	4	1.54189523741	0.750255932465	0.226248410415	0.823812040392	0.80702969805	0.176187958259
NoReg	256	256	Romance	regularizer	5	1.53743607775	0.761098184431	0.229151601247	0.81370881475	0.663064061822	0.186291186986
NoReg	256	256	Romance	regularizer	6	1.52434221837	0.760446719238	0.234363745317	0.812545341089	0.665927670893	0.187454650335
NoReg	256	256	Romance	regularizer	7	1.50270333888	0.766728710762	0.245323439929	0.814598017215	0.75645466678	0.1854019881
NoReg	256	256	Romance	regularizer	8	1.50537338686	0.77482549975	0.24356563588	0.815304641916	0.763336566338	0.184695359051
NoReg	256	256	Romance	regularizer	9	1.50454015257	0.772405769848	0.244483470376	0.817131594331	0.771650269463	0.182868397818
NoReg	256	256	Romance	regularizer	10	1.47534913374	0.798557468313	0.259443967295	0.817423749799	0.771234584972	0.182576247038
L2=1e-2	256	256	Romance	regularizer L2	1	5.29274786573	0.14737087007	0.139094094302	0.863917045406	0.0805967391769	0.136093686792
L2=1e-2	256	256	Romance	regularizer L2	2	1.71571145001	0.081154025121	0.140009689626	0.863216542431	0.0805967391769	0.136793053819
L2=1e-2	256	256	Romance	regularizer L2	3	1.71365987768	0.0811540250659	0.140494116149	0.862569886385	0.0805967391769	0.137439325181
L2=1e-2	256	256	Romance	regularizer L2	4	1.71301923642	0.0811540251342	0.141190582066	0.861975188897	0.0805967391769	0.138033694776
L2=1e-2	256	256	Romance	regularizer L2	5	1.71181739103	0.0811540251342	0.141697631801	0.861423508124	0.0805967391769	0.138585129414
L2=1e-2	256	256	Romance	regularizer L2	6	1.71051614348	0.0811540250857	0.142132409299	0.860930674365	0.0805967391769	0.139077790637
L2=1e-2	256	256	Romance	regularizer L2	7	1.70996069987	0.0811540250857	0.1426433117	0.86046504935	0.0805967391769	0.139543280294
L2=1e-2	256	256	Romance	regularizer L2	8	1.70822938551	0.0811540251099	0.142906610843	0.86004124525	0.0805967391769	0.139967004138
L2=1e-2	256	256	Romance	regularizer L2	9	1.70765246029	0.0811540251453	0.143325866072	0.859644918003	0.0805967391769	0.140363295174
L2=1e-2	256	256	Romance	regularizer L2	10	1.70706051449	0.0811540250902	0.143698317161	0.859289238334	0.0805967391769	0.140718911231
L2=1e-4	256	256	Romance	regularizer L2	1	1.78317786345	0.168776174938	0.141204769441	0.864498578714	0.103597986209	0.1397469733
L2=1e-4	256	256	Romance	regularizer L2	2	1.70483355719	0.155700325966	0.149435377838	0.863848611258	0.26423721781	0.146328995419
L2=1e-4	256	256	Romance	regularizer L2	3	1.69111353779	0.372173103863	0.160483752153	0.873573510472	0.591566209567	0.157954481541
L2=1e-4	256	256	Romance	regularizer L2	4	1.67107047751	0.654630060382	0.177886860281	0.880960111989	0.615906886474	0.16849706505
